acalypha ostryifolia,AL-AZ-AR-FL-GA-IL-IN-IA-KS-KY-LA-MS-MO-NE-NJ-NM-NC-OH-OK-PA-SC-TN-TX-VA-WV-PR-VI,AL,,AZ,AR,,,,,,FL,GA,,,IL,IN,IA,KS,KY,LA,,,,,,MS,MO,,NE,,,NJ,NM,,NC,,OH,OK,,PA,,SC,,TN,TX,,,VA,,WV,,
acalypha phleoides,AZ-NM-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
acalypha poiretii,AL-NJ-TX-PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NJ,,,,,,,,,,,,,TX,,,,,,,
acalypha portoricensis,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acalypha radians,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
acalypha rhomboidea,AL-AR-CT-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-NE-NH-NJ-NY-NC-ND-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-WI-NB-NS-ON-QC,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,,NE,,NH,NJ,,NY,NC,ND,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,WI,
acalypha setosa,AL-FL-GA-LA-MS-SC-PR,AL,,,,,,,,,FL,GA,,,,,,,,LA,,,,,,MS,,,,,,,,,,,,,,,,SC,,,,,,,,,,
acalypha virginica,AL-AR-CT-DE-DC-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MS-MO-NE-NH-NJ-NY-NC-OH-OK-PA-RI-SC-SD-TN-TX-VT-VA-WV,AL,,,AR,,,CT,DE,DC,,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,,MS,MO,,NE,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,SC,SD,TN,TX,,VT,VA,,WV,,
acamptopappus,AZ-CA-NV-UT,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,UT,,,,,,
acamptopappus shockleyi,CA-NV,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
acamptopappus sphaerocephalus,AZ-CA-NV-UT,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,UT,,,,,,
acamptopappus sphaerocephalus var. hirtellus,AZ-CA-NV,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
acamptopappus sphaerocephalus var. sphaerocephalus,AZ-CA-NV-UT,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,UT,,,,,,
acanthocereus,FL-HI-TX-VI,AL,,,,,,,,,FL,,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
acanthocereus tetragonus,FL-HI-TX-VI,AL,,,,,,,,,FL,,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
acanthomintha,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acanthomintha duttonii,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acanthomintha ilicifolia,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acanthomintha lanceolata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acanthomintha obovata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acanthomintha obovata ssp. cordata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acanthomintha obovata ssp. obovata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acanthospermum,AL-AR-FL-GA-HI-LA-MA-MS-NJ-NY-NC-OR-PA-SC-TN-TX-VA-PR-VI-ON,AL,,,AR,,,,,,FL,GA,HI,,,,,,,LA,,,MA,,,MS,,,,,,NJ,,NY,NC,,,,OR,PA,,SC,,TN,TX,,,VA,,,,
acanthospermum australe,AL-AR-FL-GA-HI-LA-MA-MS-NY-NC-OR-PA-SC-TN-TX-VA,AL,,,AR,,,,,,FL,GA,HI,,,,,,,LA,,,MA,,,MS,,,,,,,,NY,NC,,,,OR,PA,,SC,,TN,TX,,,VA,,,,
acanthospermum hispidum,AL-FL-GA-HI-NJ-OR-SC-VA-PR-VI-ON,AL,,,,,,,,,FL,GA,HI,,,,,,,,,,,,,,,,,,,NJ,,,,,,,OR,,,SC,,,,,,VA,,,,
acanthospermum humile,AL-FL-NY-SC,AL,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,NY,,,,,,,,SC,,,,,,,,,,
acanthus,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acanthus mollis,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acer,AL-AK-AZ-AR-CA-CO-CT-DE-DC-FL-GA-ID-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-MT-NE-NV-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-AB-BC-LB-MB-NB-NF-NT-NS-ON-PE-QC-SK-FRASPM,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
acer barbatum,AL-AR-FL-GA-IL-KY-LA-MS-MO-NC-OK-SC-TN-TX-VA,AL,,,AR,,,,,,FL,GA,,,IL,,,,KY,LA,,,,,,MS,MO,,,,,,,,NC,,,OK,,,,SC,,TN,TX,,,VA,,,,
acer campestre,CA-IN-MA-NJ-NY-OH-PA-ON,AL,,,,CA,,,,,,,,,,IN,,,,,,,MA,,,,,,,,,NJ,,NY,,,OH,,,PA,,,,,,,,,,,,
acer circinatum,AK-CA-OR-WA-BC,AL,AK,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
acer freemanii,KY-ME-NY-NC-OH-WI-ON-QC,AL,,,,,,,,,,,,,,,,,KY,,ME,,,,,,,,,,,,,NY,NC,,OH,,,,,,,,,,,,,,WI,
acer ginnala,CT-IL-IA-KY-ME-MA-MI-MN-NH-NY-ND-OH-PA-VT-WI-MB-NB-ON-SK,AL,,,,,,CT,,,,,,,IL,,IA,,KY,,ME,,MA,MI,MN,,,,,,NH,,,NY,,ND,OH,,,PA,,,,,,,VT,,,,WI,
acer glabrum,AK-AZ-CA-CO-ID-MT-NE-NV-NM-OR-SD-UT-WA-WY-AB-BC,AL,AK,AZ,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,NE,NV,,,NM,,,,,,OR,,,,SD,,,UT,,,WA,,,WY
acer glabrum var. diffusum,AZ-CA-NV-UT,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,UT,,,,,,
acer glabrum var. douglasii,AK-CA-ID-MT-NV-OR-WA-WY-AB-BC,AL,AK,,,CA,,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,,,,WA,,,WY
acer glabrum var. glabrum,AZ-CO-ID-MT-NE-NV-NM-SD-UT-WY,AL,,AZ,,,CO,,,,,,,ID,,,,,,,,,,,,,,MT,NE,NV,,,NM,,,,,,,,,,SD,,,UT,,,,,,WY
acer glabrum var. greenei,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acer glabrum var. neomexicanum,AZ-CO-NM-UT,AL,,AZ,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,UT,,,,,,
acer glabrum var. torreyi,CA-NV-OR,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,,,,
acer grandidentatum,AZ-CO-ID-MT-NV-NM-TX-UT-WA-WY,AL,,AZ,,,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,NM,,,,,,,,,,,,TX,UT,,,WA,,,WY
acer grandidentatum var. grandidentatum,AZ-CO-ID-MT-NV-NM-TX-UT-WA-WY,AL,,AZ,,,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,NM,,,,,,,,,,,,TX,UT,,,WA,,,WY
acer grandidentatum var. sinuosum,AZ-NM-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
acer japonicum,ON,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acer leucoderme,AL-AR-DC-FL-GA-LA-MS-NC-OK-SC-TN-TX,AL,,,AR,,,,,DC,FL,GA,,,,,,,,LA,,,,,,MS,,,,,,,,,NC,,,OK,,,,SC,,TN,TX,,,,,,,
acer macrophyllum,CA-OR-WA-BC,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
acer negundo,AL-AZ-AR-CA-CO-CT-DE-DC-FL-GA-ID-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-MT-NE-NV-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-AB-BC-MB-NB-NT-NS-ON-PE-QC-SK,AL,,AZ,AR,CA,CO,CT,DE,DC,FL,GA,,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
acer negundo var. arizonicum,AZ-NM,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
acer negundo var. californicum,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acer negundo var. interius,AZ-CA-CO-ID-KS-MN-MO-MT-NE-NV-NM-ND-OK-SD-UT-WA-WI-WY,AL,,AZ,,CA,CO,,,,,,,ID,,,,KS,,,,,,,MN,,MO,MT,NE,NV,,,NM,,,ND,,OK,,,,,SD,,,UT,,,WA,,WI,WY
acer negundo var. negundo,AL-AR-CO-CT-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-NE-NH-NJ-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WA-WV-WI-AB-BC-MB-NB-NT-NS-ON-PE-QC-SK,AL,,,AR,,CO,CT,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,,NE,,NH,NJ,,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,
acer negundo var. texanum,AL-AR-IN-KS-KY-LA-MS-MO-NM-NC-OK-TN-TX-VA,AL,,,AR,,,,,,,,,,,IN,,KS,KY,LA,,,,,,MS,MO,,,,,,NM,,NC,,,OK,,,,,,TN,TX,,,VA,,,,
acer negundo var. violaceum,CO-CT-ID-IL-IN-IA-KS-KY-ME-MA-MI-MN-MO-MT-NE-NJ-NY-ND-OH-RI-SD-WA-WI-WY,AL,,,,,CO,CT,,,,,,ID,IL,IN,IA,KS,KY,,ME,,MA,MI,MN,,MO,MT,NE,,,NJ,,NY,,ND,OH,,,,RI,,SD,,,,,,WA,,WI,WY
acer nigrum,AL-AR-CT-DE-DC-GA-IL-IN-IA-KS-KY-MD-MA-MI-MN-MO-NH-NJ-NY-NC-OH-PA-SD-TN-VT-VA-WV-WI-ON-QC,AL,,,AR,,,CT,DE,DC,,GA,,,IL,IN,IA,KS,KY,,,MD,MA,MI,MN,,MO,,,,NH,NJ,,NY,NC,,OH,,,PA,,,SD,TN,,,VT,VA,,WV,WI,
acer palmatum,DE-DC-NY-OH-PA-ON,AL,,,,,,,DE,DC,,,,,,,,,,,,,,,,,,,,,,,,NY,,,OH,,,PA,,,,,,,,,,,,
acer pensylvanicum,CT-GA-KY-ME-MD-MA-MI-MN-NH-NJ-NY-NC-OH-PA-RI-SC-TN-VT-VA-WV-WI-NB-NS-ON-PE-QC,AL,,,,,,CT,,,,GA,,,,,,,KY,,ME,MD,MA,MI,MN,,,,,,NH,NJ,,NY,NC,,OH,,,PA,RI,SC,,TN,,,VT,VA,,WV,WI,
acer platanoides,CT-DE-DC-ID-IL-IN-KY-ME-MD-MA-MI-MN-MT-NH-NJ-NY-NC-OH-OR-PA-RI-TN-VT-VA-WA-WV-WI-BC-NB-NS-ON-PE-QC,AL,,,,,,CT,DE,DC,,,,ID,IL,IN,,,KY,,ME,MD,MA,MI,MN,,,MT,,,NH,NJ,,NY,NC,,OH,,OR,PA,RI,,,TN,,,VT,VA,WA,WV,WI,
acer pseudoplatanus,CT-DE-DC-IL-KY-ME-MD-MA-MI-NJ-NY-NC-PA-RI-BC-NB-NS-ON,AL,,,,,,CT,DE,DC,,,,,IL,,,,KY,,ME,MD,MA,MI,,,,,,,,NJ,,NY,NC,,,,,PA,RI,,,,,,,,,,,
acer rubrum,AL-AR-CT-DE-DC-FL-GA-IL-IN-IA-KY-LA-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-WI-NB-NF-NS-ON-PE-QC,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,IA,,KY,LA,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,WI,
acer rubrum var. drummondii,AL-AR-DE-FL-GA-IL-IN-KY-LA-MS-MO-NJ-NC-SC-TN-TX-VA,AL,,,AR,,,,DE,,FL,GA,,,IL,IN,,,KY,LA,,,,,,MS,MO,,,,,NJ,,,NC,,,,,,,SC,,TN,TX,,,VA,,,,
acer rubrum var. rubrum,AL-AR-CT-DE-DC-FL-GA-IL-IN-IA-KY-LA-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-WI-NB-NF-NS-ON-PE-QC,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,IA,,KY,LA,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,WI,
acer rubrum var. trilobum,AL-AR-CT-DE-FL-GA-IL-IN-KY-LA-ME-MD-MA-MS-MO-NH-NJ-NY-NC-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-NB-NS-ON-QC,AL,,,AR,,,CT,DE,,FL,GA,,,IL,IN,,,KY,LA,ME,MD,MA,,,MS,MO,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,,
acer saccharinum,AL-AR-CA-CT-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-NE-NH-NJ-NM-NY-NC-ND-OH-OK-PA-RI-SC-SD-TN-VT-VA-WA-WV-WI-NB-ON-QC-SK,AL,,,AR,CA,,CT,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,,NE,,NH,NJ,NM,NY,NC,ND,OH,OK,,PA,RI,SC,SD,TN,,,VT,VA,WA,WV,WI,
acer saccharum,AL-AR-CT-DE-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-ND-OH-OK-PA-RI-SD-TN-VT-VA-WV-WI-NB-NS-ON-PE-QC,AL,,,AR,,,CT,DE,,,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,ND,OH,OK,,PA,RI,,SD,TN,,,VT,VA,,WV,WI,
acer saccharum var. saccharum,AL-AR-CT-DE-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-ND-OH-OK-PA-RI-SD-TN-VT-VA-WV-WI-NB-NS-ON-PE-QC,AL,,,AR,,,CT,DE,,,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,ND,OH,OK,,PA,RI,,SD,TN,,,VT,VA,,WV,WI,
acer saccharum var. schneckii,AL-AR-GA-IL-IN-KY-MO-TN,AL,,,AR,,,,,,,GA,,,IL,IN,,,KY,,,,,,,,MO,,,,,,,,,,,,,,,,,TN,,,,,,,,
acer spicatum,AL-CT-GA-IA-KY-ME-MD-MA-MI-MN-NH-NJ-NY-NC-OH-PA-RI-TN-VT-VA-WV-WI-LB-MB-NB-NF-NS-ON-PE-QC-SK-FRASPM,AL,,,,,,CT,,,,GA,,,,,IA,,KY,,ME,MD,MA,MI,MN,,,,,,NH,NJ,,NY,NC,,OH,,,PA,RI,,,TN,,,VT,VA,,WV,WI,
acer tataricum,MA-MN-OH-RI,AL,,,,,,,,,,,,,,,,,,,,,MA,,MN,,,,,,,,,,,,OH,,,,RI,,,,,,,,,,,
achillea,AL-AK-AZ-AR-CA-CO-CT-DE-DC-FL-GA-HI-ID-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-MT-NE-NV-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-AB-BC-LB-MB-NB-NF-NT-NS-NU-ON-PE-QC-SK-YT-DENGL-FRASPM,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
achillea ageratum,NY,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY,,,,,,,,,,,,,,,,,,
achillea alpina,AB-BC-MB-NT-ON-QC-SK-YT,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achillea distans,MA-NY-QC,AL,,,,,,,,,,,,,,,,,,,,,MA,,,,,,,,,,,NY,,,,,,,,,,,,,,,,,,
achillea filipendulina,CA-MI-NY-UT-VT-ON,AL,,,,CA,,,,,,,,,,,,,,,,,,MI,,,,,,,,,,NY,,,,,,,,,,,,UT,VT,,,,,
achillea ligustica,MA-MI-NY-VT,AL,,,,,,,,,,,,,,,,,,,,,MA,MI,,,,,,,,,,NY,,,,,,,,,,,,,VT,,,,,
achillea millefolium,AL-AK-AZ-AR-CA-CO-CT-DE-DC-FL-GA-HI-ID-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-MT-NE-NV-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-AB-BC-LB-MB-NB-NF-NT-NS-NU-ON-PE-QC-SK-YT-DENGL-FRASPM,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
achillea millefolium var. alpicola,AK-AZ-CA-CO-ID-MT-NV-NM-OR-UT-WA-WY,AL,AK,AZ,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,NM,,,,,,OR,,,,,,,UT,,,WA,,,WY
achillea millefolium var. arenicola,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achillea millefolium var. borealis,AK-ME-MA-MI-NH-WA-AB-BC-LB-MB-NF-NT-NS-NU-ON-QC-SK-YT-DENGL-FRASPM,AL,AK,,,,,,DE,,,,,,,,,,,,ME,,MA,MI,,,,,,,NH,,,,,,,,,,,,,,,,,,WA,,,
achillea millefolium var. californica,CA-ID-OR-WA,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
achillea millefolium var. gigantea,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achillea millefolium var. litoralis,OR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
achillea millefolium var. megacephala,NT-SK,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achillea millefolium var. millefolium,CA-FL-HI-ID-IL-KS-KY-ME-MA-MI-MN-MO-NJ-NY-OH-OR-PA-RI-VT-WA-WI-AB-LB-MB-NB-NF-NT-NS-ON-PE-QC-SK-FRASPM,AL,,,,CA,,,,,FL,,HI,ID,IL,,,KS,KY,,ME,,MA,MI,MN,,MO,,,,,NJ,,NY,,,OH,,OR,PA,RI,,,,,,VT,,WA,,WI,
achillea millefolium var. nigrescens,AK-ME-MI-NH-NY-AB-LB-MB-NF-NT-ON-QC-DENGL-FRASPM,AL,AK,,,,,,DE,,,,,,,,,,,,ME,,,MI,,,,,,,NH,,,NY,,,,,,,,,,,,,,,,,,
achillea millefolium var. occidentalis,AL-AK-AZ-AR-CA-CO-CT-DE-DC-FL-GA-ID-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-MT-NE-NV-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-AB-BC-LB-MB-NB-NF-NT-NS-NU-ON-PE-QC-SK-YT-DENGL-FRASPM,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
achillea millefolium var. pacifica,AK-CA-ID-OR-WA,AL,AK,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
achillea millefolium var. puberula,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achillea nobilis,MN-MT,AL,,,,,,,,,,,,,,,,,,,,,,,MN,,,MT,,,,,,,,,,,,,,,,,,,,,,,,
achillea pannonica,QC,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achillea ptarmica,AK-CT-ID-IN-ME-MA-MI-MN-MT-NH-NJ-NY-OH-PA-RI-VT-WA-WV-WI-AB-LB-MB-NB-NF-NS-ON-PE-QC-DENGL-FRASPM,AL,AK,,,,,CT,DE,,,,,ID,,IN,,,,,ME,,MA,MI,MN,,,MT,,,NH,NJ,,NY,,,OH,,,PA,RI,,,,,,VT,,WA,WV,WI,
achillea sibirica,AK-MN-MT-ND,AL,AK,,,,,,,,,,,,,,,,,,,,,,MN,,,MT,,,,,,,,ND,,,,,,,,,,,,,,,,
achlys,CA-OR-WA-BC,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
achlys californica,CA-OR-WA-BC,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
achlys triphylla,CA-OR-WA-BC,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
achnatherum,AK-AZ-AR-CA-CO-ID-KS-MN-MT-NE-NV-NM-ND-OK-OR-SD-TX-UT-WA-WY-AB-BC-MB-SK-YT,AL,AK,AZ,AR,CA,CO,,,,,,,ID,,,,KS,,,,,,,MN,,,MT,NE,NV,,,NM,,,ND,,OK,OR,,,,SD,,TX,UT,,,WA,,,WY
achnatherum aridum,AZ-CA-CO-NV-NM-TX-UT,AL,,AZ,,CA,CO,,,,,,,,,,,,,,,,,,,,,,,NV,,,NM,,,,,,,,,,,,TX,UT,,,,,,
achnatherum bloomeri,AZ-CA-CO-ID-MT-NV-NM-OR-UT-WA-WY,AL,,AZ,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,NM,,,,,,OR,,,,,,,UT,,,WA,,,WY
achnatherum brachychaetum,CA-OR,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
achnatherum capense,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achnatherum caudatum,OR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
achnatherum clandestinum,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
achnatherum contractum,CO-MT-WY,AL,,,,,CO,,,,,,,,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,,,,,,,WY
achnatherum coronatum,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achnatherum curvifolium,NM-TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
achnatherum diegoense,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achnatherum eminens,AZ-NM-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
achnatherum hendersonii,ID-OR-WA,AL,,,,,,,,,,,,ID,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
achnatherum hymenoides,AZ-AR-CA-CO-ID-KS-MN-MT-NE-NV-NM-ND-OK-OR-SD-TX-UT-WA-WY-AB-BC-MB-SK-YT,AL,,AZ,AR,CA,CO,,,,,,,ID,,,,KS,,,,,,,MN,,,MT,NE,NV,,,NM,,,ND,,OK,OR,,,,SD,,TX,UT,,,WA,,,WY
achnatherum latiglume,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achnatherum lemmonii,AZ-CA-ID-MT-NV-OR-UT-WA-BC,AL,,AZ,,CA,,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,
achnatherum lemmonii var. lemmonii,AZ-CA-ID-MT-NV-OR-UT-WA,AL,,AZ,,CA,,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,
